RegionCode,Area,Year,Series,ValueString,Footnotes,Source,value
204,Benin,2020,Population mid-year estimates for females (millions),6.31,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",6.31
60,Bermuda,2020,Population mid-year estimates for females (millions),0.03,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
64,Bhutan,2020,Population mid-year estimates for females (millions),0.36,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.36
68,Bolivia (Plurin. State of),2020,Population mid-year estimates for females (millions),5.94,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.94
70,Bosnia and Herzegovina,2020,Population mid-year estimates for females (millions),1.69,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.69
72,Botswana,2020,Population mid-year estimates for females (millions),1.29,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.29
76,Brazil,2020,Population mid-year estimates for females (millions),108.42,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",108.42
92,British Virgin Islands,2020,Population mid-year estimates for females (millions),0.02,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
96,Brunei Darussalam,2020,Population mid-year estimates for females (millions),0.21,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.21
100,Bulgaria,2020,Population mid-year estimates for females (millions),3.59,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.59
854,Burkina Faso,2020,Population mid-year estimates for females (millions),10.80,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",10.8
108,Burundi,2020,Population mid-year estimates for females (millions),6.15,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",6.15
132,Cabo Verde,2020,Population mid-year estimates for females (millions),0.29,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.29
116,Cambodia,2020,Population mid-year estimates for females (millions),8.28,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.28
120,Cameroon,2020,Population mid-year estimates for females (millions),13.28,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",13.28
124,Canada,2020,Population mid-year estimates for females (millions),19.06,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",19.06
136,Cayman Islands,2020,Population mid-year estimates for females (millions),0.03,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
140,Central African Republic,2020,Population mid-year estimates for females (millions),2.67,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.67
148,Chad,2020,Population mid-year estimates for females (millions),8.29,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.29
152,Chile,2020,Population mid-year estimates for females (millions),9.72,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.72
156,China,2020,Population mid-year estimates for females (millions),696.94,"For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",696.94
344,"China, Hong Kong SAR",2020,Population mid-year estimates for females (millions),4.04,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.04
446,"China, Macao SAR",2020,Population mid-year estimates for females (millions),0.36,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.36
170,Colombia,2020,Population mid-year estimates for females (millions),25.79,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",25.79
174,Comoros,2020,Population mid-year estimates for females (millions),0.40,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.4
178,Congo,2020,Population mid-year estimates for females (millions),2.85,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.85
184,Cook Islands,2020,Population mid-year estimates for females (millions),0.01,"For statistical purposes, the data for New Zealand do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
188,Costa Rica,2020,Population mid-year estimates for females (millions),2.56,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.56
384,Côte d’Ivoire,2020,Population mid-year estimates for females (millions),13.26,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",13.26
191,Croatia,2020,Population mid-year estimates for females (millions),2.10,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.1
192,Cuba,2020,Population mid-year estimates for females (millions),5.68,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.68
531,Curaçao,2020,Population mid-year estimates for females (millions),0.10,"For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.1
196,Cyprus,2020,Population mid-year estimates for females (millions),0.62,Refers to the whole country.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.62
203,Czechia,2020,Population mid-year estimates for females (millions),5.34,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.34
408,Dem. People's Rep. Korea,2020,Population mid-year estimates for females (millions),13.09,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",13.09
180,Dem. Rep. of the Congo,2020,Population mid-year estimates for females (millions),46.79,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",46.79
208,Denmark,2020,Population mid-year estimates for females (millions),2.93,"For statistical purposes, the data for Denmark do not include Faroe Islands, and Greenland.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.93
262,Djibouti,2020,Population mid-year estimates for females (millions),0.55,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.55
212,Dominica,2020,Population mid-year estimates for females (millions),0.04,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.04
214,Dominican Republic,2020,Population mid-year estimates for females (millions),5.47,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.47
218,Ecuador,2020,Population mid-year estimates for females (millions),8.80,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.8
818,Egypt,2020,Population mid-year estimates for females (millions),53.11,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",53.11
222,El Salvador,2020,Population mid-year estimates for females (millions),3.30,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.3
226,Equatorial Guinea,2020,Population mid-year estimates for females (millions),0.75,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.75
232,Eritrea,2020,Population mid-year estimates for females (millions),1.80,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.8
233,Estonia,2020,Population mid-year estimates for females (millions),0.70,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.7
748,Eswatini,2020,Population mid-year estimates for females (millions),0.59,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.59
231,Ethiopia,2020,Population mid-year estimates for females (millions),58.28,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",58.28
238,Falkland Islands (Malvinas),2020,Population mid-year estimates for females (millions),0.00,"A dispute exists between the Governments of Argentina and the United Kingdom of Great Britain and Northern Ireland concerning sovereignty over the Falkland Islands (Malvinas). For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.0
234,Faroe Islands,2020,Population mid-year estimates for females (millions),0.03,"For statistical purposes, the data for Denmark do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
242,Fiji,2020,Population mid-year estimates for females (millions),0.46,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.46
246,Finland,2020,Population mid-year estimates for females (millions),2.80,Including Åland Islands.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.8
250,France,2020,Population mid-year estimates for females (millions),33.30,"For statistical purposes, the data for France do not include French Guiana, French Polynesia, Guadeloupe, Martinique, Mayotte, New Caledonia, Réunion, Saint Pierre and Miquelon, Saint Barthélemy, Saint Martin (French part), Wallis and Futuna Islands.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",33.3
254,French Guiana,2020,Population mid-year estimates for females (millions),0.15,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.15
258,French Polynesia,2020,Population mid-year estimates for females (millions),0.15,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.15
266,Gabon,2020,Population mid-year estimates for females (millions),1.12,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.12
270,Gambia,2020,Population mid-year estimates for females (millions),1.29,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.29
268,Georgia,2020,Population mid-year estimates for females (millions),1.99,Including Abkhazia and South Ossetia.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.99
276,Germany,2020,Population mid-year estimates for females (millions),42.21,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",42.21
288,Ghana,2020,Population mid-year estimates for females (millions),16.13,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",16.13
292,Gibraltar,2020,Population mid-year estimates for females (millions),0.02,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
300,Greece,2020,Population mid-year estimates for females (millions),5.36,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.36
304,Greenland,2020,Population mid-year estimates for females (millions),0.03,"For statistical purposes, the data for Denmark do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
308,Grenada,2020,Population mid-year estimates for females (millions),0.06,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.06
312,Guadeloupe,2020,Population mid-year estimates for females (millions),0.22,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.22
316,Guam,2020,Population mid-year estimates for females (millions),0.08,"For statistical purposes, the data for United States of America do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.08
320,Guatemala,2020,Population mid-year estimates for females (millions),8.76,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.76
324,Guinea,2020,Population mid-year estimates for females (millions),6.69,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",6.69
624,Guinea-Bissau,2020,Population mid-year estimates for females (millions),1.02,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.02
328,Guyana,2020,Population mid-year estimates for females (millions),0.41,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.41
332,Haiti,2020,Population mid-year estimates for females (millions),5.70,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.7
340,Honduras,2020,Population mid-year estimates for females (millions),5.01,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.01
348,Hungary,2020,Population mid-year estimates for females (millions),5.08,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.08
352,Iceland,2020,Population mid-year estimates for females (millions),0.18,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.18
356,India,2020,Population mid-year estimates for females (millions),675.39,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",675.39
360,Indonesia,2020,Population mid-year estimates for females (millions),134.93,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",134.93
364,Iran (Islamic Republic of),2020,Population mid-year estimates for females (millions),43.16,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",43.16
368,Iraq,2020,Population mid-year estimates for females (millions),21.26,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",21.26
372,Ireland,2020,Population mid-year estimates for females (millions),2.50,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.5
833,Isle of Man,2020,Population mid-year estimates for females (millions),0.04,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.04
376,Israel,2020,Population mid-year estimates for females (millions),4.39,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.39
380,Italy,2020,Population mid-year estimates for females (millions),30.51,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",30.51
388,Jamaica,2020,Population mid-year estimates for females (millions),1.42,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.42
392,Japan,2020,Population mid-year estimates for females (millions),64.36,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",64.36
400,Jordan,2020,Population mid-year estimates for females (millions),5.26,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.26
398,Kazakhstan,2020,Population mid-year estimates for females (millions),9.86,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.86
404,Kenya,2020,Population mid-year estimates for females (millions),26.21,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",26.21
296,Kiribati,2020,Population mid-year estimates for females (millions),0.07,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.07
414,Kuwait,2020,Population mid-year estimates for females (millions),1.69,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.69
417,Kyrgyzstan,2020,Population mid-year estimates for females (millions),3.27,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.27
418,Lao People's Dem. Rep.,2020,Population mid-year estimates for females (millions),3.63,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.63
428,Latvia,2020,Population mid-year estimates for females (millions),1.02,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.02
422,Lebanon,2020,Population mid-year estimates for females (millions),2.91,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.91
426,Lesotho,2020,Population mid-year estimates for females (millions),1.14,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.14
430,Liberia,2020,Population mid-year estimates for females (millions),2.56,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.56
434,Libya,2020,Population mid-year estimates for females (millions),3.28,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.28
438,Liechtenstein,2020,Population mid-year estimates for females (millions),0.02,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
440,Lithuania,2020,Population mid-year estimates for females (millions),1.50,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.5
442,Luxembourg,2020,Population mid-year estimates for females (millions),0.31,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.31
450,Madagascar,2020,Population mid-year estimates for females (millions),14.08,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",14.08
454,Malawi,2020,Population mid-year estimates for females (millions),9.96,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.96
458,Malaysia,2020,Population mid-year estimates for females (millions),16.21,Including Sabah and Sarawak.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",16.21
462,Maldives,2020,Population mid-year estimates for females (millions),0.22,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.22
466,Mali,2020,Population mid-year estimates for females (millions),10.51,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",10.51
470,Malta,2020,Population mid-year estimates for females (millions),0.25,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.25
584,Marshall Islands,2020,Population mid-year estimates for females (millions),0.02,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
474,Martinique,2020,Population mid-year estimates for females (millions),0.20,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.2
478,Mauritania,2020,Population mid-year estimates for females (millions),2.30,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.3
480,Mauritius,2020,Population mid-year estimates for females (millions),0.66,"Including Agalega, Rodrigues and Saint Brandon.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.66
484,Mexico,2020,Population mid-year estimates for females (millions),64.41,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",64.41
583,Micronesia (Fed. States of),2020,Population mid-year estimates for females (millions),0.06,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.06
492,Monaco,2020,Population mid-year estimates for females (millions),0.02,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
496,Mongolia,2020,Population mid-year estimates for females (millions),1.66,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.66
499,Montenegro,2020,Population mid-year estimates for females (millions),0.32,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.32
500,Montserrat,2020,Population mid-year estimates for females (millions),0.00,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.0
504,Morocco,2020,Population mid-year estimates for females (millions),18.21,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",18.21
508,Mozambique,2020,Population mid-year estimates for females (millions),15.88,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",15.88
104,Myanmar,2020,Population mid-year estimates for females (millions),26.82,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",26.82
516,Namibia,2020,Population mid-year estimates for females (millions),1.29,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.29
520,Nauru,2020,Population mid-year estimates for females (millions),0.01,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
